ID,Language_ID,Parameter_ID,Value,Source_Language_ID,Inventory_ID,OnlyInLoanwords,Result,NewDistinction,PhonemeComments
1469,wamb1259,1469,b,papu1250,492,yes,new phoneme,voicing,"no obvious voicing distinction appears in native phonology. in the case of plosives, it seems that the distinctive feature is prenasalisation rather than voicing."
1470,wamb1259,1470,f,indo1316,492,yes,new phoneme,labiodental,not a native Indonesian phoneme. originally from Arabic and Dutch.
1471,wamb1259,1471,ɡ,papu1250,492,yes,new phoneme,voicing,"no obvious voicing distinction appears in native phonology. in the case of plosives, it seems that the distinctive feature is prenasalisation rather than voicing."
1472,wamb1259,1472,n̠d̠ʒ,papu1250,492,yes,new phoneme,no,"there is an sffricate phoneme /dʒ/, prenasalisation is distinctive."
1473,wamb1259,1473,t̠ʃ,papu1250,492,yes,new phoneme,no,
1474,wand1267,1474,d̠ʒ,papu1250,493,yes,new phoneme,affricate,appears as [di] in established loanwords.
1475,wand1267,1475,ɡ,papu1250,493,no,other distributional change,no,appears in native phonology only as part of [ŋg] cluster
1476,wand1267,1476,l,papu1250,493,yes,new phoneme,lateral,appears as [r] in established loanwords.
1477,west2600,1477,ə,indo1316,494,yes,new phoneme,no,
1478,west2600,1478,ɲ,indo1316,494,no,new phoneme,no,appears in one native word (a numeral).
1479,woli1241,1479,b,"indo1316,arab1395,dutc1256",495,yes,new phoneme,no,
1480,woli1241,1480,d,"indo1316,arab1395,dutc1256",495,yes,new phoneme,no,
1481,woli1241,1481,f,"indo1316,arab1395,dutc1256",495,yes,new phoneme,labiodental,"not a native Malay phoneme, originally from Arabic."
1482,woli1241,1482,j,"indo1316,arab1395,dutc1256",495,yes,new phoneme,approximant,
1483,woli1241,1483,ɲ,indo1316,495,yes,new phoneme,no,
1484,woli1241,1484,ɲɟ,indo1316,495,yes,new phoneme,no,Malay /dʒ/. prenasalisation is not phonemeic in Malay but is in Wolio
1485,woli1241,1485,z,"indo1316,arab1395,dutc1256",495,yes,new phoneme,no,"not a native Malay phoneme, originally from Arabic."
1486,wotu1240,1486,ə,indo1316,496,mostly,new phoneme,no,schwa appears in native words but in not contrastive.
1487,wotu1240,1487,n̠d̠ʒ,indo1316,496,yes,new phoneme,no,
1488,wotu1240,1488,ʔ,indo1316,496,yes,new phoneme,glottal,
1489,wutu1244,1489,k,tokp1240,497,yes,new phoneme,velar,there is a labial-velar approximant phoneme /w/. Other source languages too
1490,wutu1244,1490,β,tokp1240,497,no,phonologization of allophone,no,allophone of /w/ in native phonology.
1491,yabe1254,1491,h,,498,yes,new phoneme,no,
1492,yape1248,1492,d̠ʒ,nucl1643,499,yes,new phoneme,no,maybe [ɟ]. has an allophone [ʒ]. native phoneme /d/ has a palatalized allophone. Source language: Japanese?
1493,yape1248,1493,h,"nucl1643,ulit1238",499,yes,new phoneme,no,"uncommon, Ulithian example given is originally a spanish loanword."
1494,yaum1237,1494,l,tokp1240,500,no,phonologization of allophone,lateral,"allophone of /r/ in native phonology, especially common in baby talk."
1495,yaum1237,1495,r,tokp1240,500,no,other distributional change,no,appears word initially and finally only in loanwords. in free variation with [l] in baby talk.
1496,yaum1237,1496,s,tokp1240,500,no,other distributional change,no,appears word finally only in loanwords.
1497,yuag1237,1497,r,"stan1290,stan1293",501,yes,new phoneme,rhotic,exact phonetic representation is not given.
1498,yuag1237,1498,s,"stan1290,stan1293",501,yes,new phoneme,no,
1499,curr1243,1499,ɡ,stan1288,502,yes,new phoneme,no,
1500,chim1302,1500,e,stan1288,503,yes,new phoneme,mid vowels,
1501,chim1302,1501,o,stan1288,503,yes,new phoneme,mid vowels,
1502,chim1302,1502,x,stan1288,503,mostly,other distributional change,no,"[x] is an allophone of [k] in word and syllable final position in Chimborazo Quichua, but can also be found in word initial position in Spanish loanwords"
1503,sala1272,1503,d,stan1288,504,yes,other distributional change,no,"[d] occurs syllable intially but not word initially in native vocabulary, but it does in Spanish loanwords (sometimes also realized [ð])"
1504,sala1272,1504,e,stan1288,504,yes,new phoneme,mid vowels,
1505,sala1272,1505,o,stan1288,504,yes,new phoneme,mid vowels,
1506,east2652,1506,z,arab1395,505,yes,new phoneme,voicing in fricatives,Other source languages too
1507,furu1242,1507,ɾ,"sang1328,stan1290",506,yes,new phoneme,rhotic,long [r] occurs in interjections
1508,furu1242,1508,ʒ,stan1290,506,no,new phoneme,no,appears to affect the native realisation of /z/. Other source languages too
1509,mach1266,1509,ɡ,,507,yes,new phoneme,no,
1510,mach1266,1510,mp,,507,yes,new phoneme,no,
1511,mach1266,1511,p,,507,yes,new phoneme,no,
1512,argo1244,1512,aː,arab1395,508,yes,new phoneme,vowel length,
1513,argo1244,1513,p,,508,yes,new phoneme,no,"PHOIBLE marked it as aspirated, but source doesn't"
1514,argo1244,1514,pʼ,,508,yes,new phoneme,no,
1515,bamb1269,1515,h,arab1395,509,mostly,unknown,glottal,
1516,bamb1269,1516,p,stan1290,509,mostly,unknown,no,
1517,mori1278,1517,d̠ʒ,"stan1293,hind1269,mara1378,tami1289",510,mostly,new phoneme,to be checked,
1518,mori1278,1518,ə,stan1290,510,mostly,unknown,to be checked,
1519,mori1278,1519,t̠ʃ,"stan1293,hind1269,mara1378,tami1289",510,mostly,new phoneme,affricate,
1520,berb1259,1520,v,creo1235,511,yes,new phoneme,voicing in fricatives,
1521,berb1259,1521,z,creo1235,511,yes,new phoneme,voicing in fricatives,
1522,huam1248,1522,b,stan1288,512,yes,new phoneme,voicing in plosives,
1523,huam1248,1523,d,stan1288,512,yes,new phoneme,voicing in plosives,
1524,huam1248,1524,e,stan1288,512,yes,phonologization of allophone,mid vowels,
1525,huam1248,1525,f,stan1288,512,yes,new phoneme,labiodental,
1526,huam1248,1526,ɡ,stan1288,512,yes,new phoneme,voicing in plosives,
1527,huam1248,1527,o,stan1288,512,yes,phonologization of allophone,mid vowels,
1528,siam1242,1528,p,,513,mostly,new phoneme,no,
1529,sumb1240,1529,d̠ʒ,,514,mostly,unknown,"affricate, palato-alveolar",
1530,sumb1240,1530,ʃ,,514,mostly,unknown,palato-alveolar,
1531,sumb1240,1531,t̠ʃ,,514,mostly,unknown,"affricate, palato-alveolar",
1532,amha1245,1532,p,,515,yes,new phoneme,to be checked,
1533,amha1245,1533,pʷʼ,,515,yes,new phoneme,to be checked,
1534,amha1245,1534,pʼ,,515,yes,new phoneme,to be checked,
1535,awng1244,1535,ɛ,amha1245,516,no,phonologization of allophone,to be checked,
1536,awng1244,1536,h,amha1245,516,mostly,unknown,glottal,can be omitted
1537,chum1261,1537,ɡ,,517,yes,new phoneme,no,
1538,chum1261,1538,h,,517,yes,new phoneme,glottal,
1539,cavi1250,1539,ɡ,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1540,cavi1250,1540,ŋ,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1541,cavi1250,1541,o,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1542,cham1318,1542,r,stan1288,519,yes,new phoneme,rhotic,"it's not specified if it is a trill rothic or a tap rothic, although from the transcriptions it should be trill"
1543,kari1301,1543,ĩ,macr1272,520,yes,new phoneme,to be checked,only in one or two words
1544,kano1245,1544,b,macr1272,521,yes,new phoneme,voicing in plosives,
1545,kano1245,1545,ɡ,macr1272,521,yes,new phoneme,voicing in plosives,
1546,kano1245,1546,ʒ,macr1272,521,yes,new phoneme,voicing in fricatives,
1547,mund1330,1547,ɾ,macr1272,522,yes,other distributional change,to be checked,"[ɾ] occurs only in onsets but not word-initially or in codas in native words, but it appears word-initially in borrowings "
1548,huay1240,1548,b,stan1288,523,unknown,new phoneme,voicing in plosives,
1549,huay1240,1549,d,stan1288,523,unknown,new phoneme,voicing in plosives,
1550,huay1240,1550,e,stan1288,523,unknown,new phoneme,mid vowels,
1551,huay1240,1551,f,stan1288,523,unknown,new phoneme,to be checked,
1552,huay1240,1552,ɡ,stan1288,523,unknown,new phoneme,voicing in plosives,
1553,huay1240,1553,o,stan1288,523,unknown,new phoneme,mid vowels,
1554,toba1269,1554,b,,524,unknown,new phoneme,to be checked,
1555,toba1269,1555,d,,524,unknown,new phoneme,to be checked,
1556,rapa1244,1556,f,"stan1288,tahi1242",525,yes,new phoneme,no,in Spanish loanwords sometimes adapted as /p/. in Tahitian loanwords sometimes adapted as /h/.
1557,rapa1244,1557,s,stan1288,525,yes,new phoneme,no,"Spanish /s/, /tʃ/. sometimes as /t/."
1558,abip1241,1558,d,stan1288,526,yes,new phoneme,voicing in plosives,
1559,abip1241,1559,s,stan1288,526,yes,new phoneme,to be checked,
1560,apal1257,1560,b,macr1272,527,yes,new phoneme,voicing in plosives,
1561,apal1257,1561,f,macr1272,527,yes,new phoneme,labiodental,
1562,apin1244,1562,b,macr1272,528,yes,phonologization of allophone,no,Together with cases where [b] is adapted to [p]
1563,apin1244,1563,d,macr1272,528,yes,phonologization of allophone,no,Together with cases where [d] is adapted to [t]
1564,apin1244,1564,f,macr1272,528,yes,phonologization of allophone,voiceless fricatives,
1565,apin1244,1565,h,macr1272,528,yes,phonologization of allophone,voiceless fricatives,
1566,apin1244,1566,s,macr1272,528,yes,phonologization of allophone,voiceless fricatives,It is unclear to me whether this is a borrowed sound. Data from pag 166 inconsistent with data from pag 165
1567,apin1244,1567,v,macr1272,528,no,phonologization of allophone,to be checked,It is unclear to me whether this is a borrowed sound. Data from pag 166 inconsistent with data from pag 115
1568,ashe1272,1568,l,stan1288,529,yes,new phoneme,lateral,It is also adapted to flap.
1569,swah1253,1569,ai,arab1395,530,yes,unknown,diphthongs,
1570,swah1253,1570,au,arab1395,530,yes,unknown,diphthongs,
1571,swah1253,1571,ɑ,arab1395,530,yes,unknown,to be checked,"An allophone of /a/, by gutturals emphatics etc., like in Arabic"
1572,swah1253,1572,b,arab1395,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1573,swah1253,1573,d,arab1395,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1574,swah1253,1574,ð,arab1395,530,yes,new phoneme,,
1575,swah1253,1575,ðˠ,arab1395,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1576,swah1253,1576,d̠ʒ,arab1395,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1577,swah1253,1577,ɣ,arab1395,530,yes,new phoneme,,
1578,swah1253,1578,ħ,arab1395,530,yes,new phoneme,pharyngeal,In elite pronunciation.
1579,swah1253,1579,q,arab1395,530,yes,new phoneme,uvular,In elite pronunciation.
1580,swah1253,1580,sˠ,arab1395,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1581,swah1253,1581,tˠ,arab1395,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1582,swah1253,1582,x,arab1395,530,yes,new phoneme,,
1583,swah1253,1583,ʕ,arab1395,530,yes,new phoneme,pharyngeal,In elite pronunciation.
1584,swah1253,1584,θ,arab1395,530,yes,new phoneme,,
1585,arch1244,1585,ʜ,,533,no,unknown,no,The sound is characterised as “typical for [being found in] borrowings” (p. 223).
1586,arch1244,1586,ʡ,,533,no,unknown,no,The sound is characterised as “typical for [being found in] borrowings” (p. 223).
1587,duru1236,1587,h,halb1244,535,yes,new phoneme,no,
1588,duru1236,1588,s,halb1244,535,yes,new phoneme,no,
1589,mara1378,1589,æ,stan1293,536,yes,new phoneme,no,
1590,mara1378,1590,ɒ,stan1293,536,yes,new phoneme,no,
1591,moro1292,1591,p,stan1290,537,unknown,new phoneme,no,
1592,moro1292,1592,v,stan1290,537,yes,new phoneme,no,
1593,mait1255,1593,ɪ,hind1269,538,yes,new phoneme,no,"The single word with this sound, the conjunction /kɪ/, is only found in the speech of educated speakers."
1594,kana1281,1594,æ,stan1293,539,yes,new phoneme,no,
1595,kana1281,1595,f,hind1269,539,yes,new phoneme,no,
1596,kana1281,1596,ʃ,hind1269,539,yes,new phoneme,no,
1597,kana1281,1597,v,hind1269,539,yes,new phoneme,no,
1598,kana1281,1598,z,hind1269,539,yes,new phoneme,no,
1599,puma1239,1599,ɖ,nepa1254,540,no,unknown,no,
1600,puma1239,1600,ɖʰ,nepa1254,540,no,unknown,no,
1601,puma1239,1601,ʈ,nepa1254,540,no,unknown,no,
1602,puma1239,1602,ʈʰ,nepa1254,540,no,unknown,no,
1603,pash1269,1603,f,fars1254,542,yes,new phoneme,no,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1604,pash1269,1604,ħ,arab1395,542,yes,new phoneme,pharyngeal,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1605,pash1269,1605,q,arab1395,542,yes,new phoneme,uvular,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1606,pash1269,1606,ʕ,arab1395,542,yes,new phoneme,pharyngeal,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1607,urdu1245,1607,f,fars1254,549,no,new phoneme,labiodental,
1608,urdu1245,1608,ɣ,arab1395,549,no,to be checked,no,
1609,urdu1245,1609,q,arab1395,549,unknown,to be checked,uvular,
1610,urdu1245,1610,ʃ,fars1254,549,no,unknown,no,
1611,urdu1245,1611,z,fars1254,549,no,new phoneme,no,
1612,urdu1245,1612,χ,arab1395,549,no,new phoneme,uvular,
1613,hind1269,1613,ʃ,fars1254,550,unknown,to be checked,no,
1614,dutc1256,1614,æ̃ː,stan1290,551,yes,unknown,no,
1615,dutc1256,1615,ɑ̃ː,stan1290,551,yes,unknown,no,
1616,dutc1256,1616,o,stan1290,551,yes,other distributional change,no,
1617,dutc1256,1617,oː,stan1293,551,yes,unknown,no,
1618,dutc1256,1618,œ̃ː,stan1290,551,yes,unknown,no,
1619,dutc1256,1619,ɔ̃ː,stan1290,551,yes,unknown,no,
1620,dutc1256,1620,y,stan1290,551,yes,other distributional change,no,
1621,dutc1256,1621,ʒ,stan1290,551,yes,other distributional change,no,
1622,yalu1240,1622,h,,552,yes,new phoneme,glottal,
1623,yalu1240,1623,p,,552,mostly,unknown,null,
1624,koya1253,1624,b,,554,no,other distributional change,no,"/b/ in median position is rare and usually appears in redoublement or in loans, /b/ will usually appear in head position."
1625,koya1253,1625,f,arab1395,554,no,other distributional change,no,"/f/ in median position is mainly in terms borrowed from Arabic, /f/ will usually appear in head position."
1626,koya1253,1626,ɟ,arab1395,554,no,other distributional change,no,"/ɟ/ in median position is almost solely in terms borrowed from Arabic, /ɟ/ will usually appear in head position."
1627,koya1253,1627,k,"arab1395,stan1290,stan1293",554,no,other distributional change,no,"/k/ in median position with a strong majority in terms borrowed from Arabic, French, English, or lower-coast languages.
/k/ will usually appear in head position."
1628,koya1253,1628,kp,,554,mostly,unknown,no,"/kp/ is used in loan or onomatopeic words, marginal (only 3 noted instances)."
1629,koya1253,1629,p,stan1290,554,mostly,unknown,no,/p/ is used in expressive adverbs or in words borrowed from French or a non-manding language.
1630,koya1253,1630,r,tagb1257,554,yes,unknown,to be checked,/r/ was only noted in one word: [bárá] 'work' loaned from Dioula Tagbusi.
1631,koya1253,1631,t,"arab1395,stan1290",554,no,other distributional change,no,"/t/ in median position with a strong majority in terms borrowed from Arabic, French, or lower-coast languages.
/t/ will usually appear in head position."
1632,baga1272,1632,ɡ,"stan1293,susu1250",555,yes,new phoneme,voicing in plosives,
1633,baga1272,1633,h,"arab1395,susu1250",555,mostly,new phoneme,glottal,
1634,adam1253,1634,f,,556,no,other distributional change,to be checked,"stennes 1967, page 9, ""occurs in word final only in borrowed words"" new distribution for phoneme that exists "
1635,adam1253,1635,ɡ,arab1395,556,yes,other distributional change,voicing in plosives,"creates a distinction between ""regular"" [k] and voiced [k]. page 1"
1636,adam1253,1636,j,,556,unknown,phonologization of allophone,approximant,"stennes 1967: page 10 , [j] is usually an allophone in other dialects of Fulani, but due to contact and borrowing from other dialects"
1637,adam1253,1637,z,"arab1395,haus1257",556,yes,new phoneme,voicing in fricatives,"can also be [zʰ] or [ʒ], but can be also other forms. Taylor compares the sounds to English and not use regular IPA. page 2"
1638,bare1276,1638,ɡ,amer1254,557,yes,new phoneme,no,
1639,lamb1269,1639,f,west2369,558,yes,new phoneme,no,
1640,lamb1269,1640,ɣ,west2369,558,yes,new phoneme,no,
1641,lamb1269,1641,q,west2369,558,yes,new phoneme,no,
1642,lamb1269,1642,z,west2369,558,yes,new phoneme,no,
1643,lamb1269,1643,χ,west2369,558,yes,new phoneme,no,
1644,saur1248,1644,æ,stan1293,559,yes,new phoneme,no,
1645,saur1248,1645,f,stan1293,559,yes,new phoneme,no,
1646,baur1253,1646,l,amer1254,562,yes,new phoneme,lateral,
1647,cabi1241,1647,ə,,563,yes,phonologization of allophone,no,"""maybe due to the influence of Tucanoan languages"""
1648,nort2980,1648,b,amer1254,564,mostly,new phoneme,no,"In San Pedro de Cajas dialect it is a new phoneme.
In Tarma dialect it is another distributional change, since it didn't appear word initially and in loanwords it does."
1649,nort2980,1649,d,amer1254,564,yes,new phoneme,no,
1650,nort2980,1650,e,amer1254,564,mostly,phonologization of allophone,mid vowels,"Adelaar also claims /e:/ to be a borrowed phoneme from Spanish, but Spanish doesn't have lenght contrast in vowels, so I think this distiction was developed by the language after borrowing the sound. That's why I haven't included /e:/ as a borrowed sound"
1651,nort2980,1651,f,amer1254,564,mostly,new phoneme,no,"It is found in the San Pedro de Cajas dialect in free variation with /w/ in the sequence /wya/
It is also found in the Tarma dialect word 'fwe:ga'"
1652,nort2980,1652,ɡ,amer1254,564,mostly,other distributional change,no,"In San Pedro de Cajas dialect it is not a borrowed phoneme.
In Tarma dialect it is borrowed in word initial position."
1653,nort2980,1653,h,,564,mostly,other distributional change,no,"In San Pedro de Cajas dialect it is found only word initially in native words and elsewhere in loanwords.
In Tarma dialect it doesn't exist as a phoneme.
Contributor note: it is probably an imperfect borrowing from Spanish /x/. Example: /a:hos/ in SPC dialect, /axos/ in Spanish, 'garlic' in English"
1654,nort2980,1654,o,amer1254,564,mostly,phonologization of allophone,mid vowels,"Adelaar also claims /o:/ to be a borrowed phoneme from Spanish, but Spanish doesn't have lenght contrast in vowels, so I think this distiction was developed by the language after borrowing the sound. That's why I haven't included /o:/ as a borrowed sound"
1655,nort2980,1655,r,amer1254,564,mostly,phonologization of allophone,trill,"Only in Tarma dialect it is a phonologization of an allophone. 
In San Pedro de Cajas dialect it is a new phoneme."
1656,libe1240,1656,ɡb,,565,yes,to be checked,to be checked,"Source is listed as ""African languages"" with example from Vai"
1657,libe1240,1657,kp,,565,yes,to be checked,to be checked,"Source is listed as ""African languages"" with example from Kru"
1658,bank1256,1658,mbʷ,,566,yes,new phoneme,no,
1659,bank1256,1659,ŋɡʷ,,566,yes,new phoneme,no,
1660,bank1256,1660,ɾ,,566,yes,new phoneme,no,
1661,wehh1238,1661,j,,569,no,other distributional change,unknown,"The phonetic [j] has been found in C1 only in the loan word [fi-́ jɛ̀lı̄], ‘earring’, whereas /w/ is quite common. 
C1 comprises phonetic consonants found in root-initial position. 
It is further elaborated that depending on interpretation, both approximants occur in C2. C2 consists of phonetic consonants found in root-medial/final position. 
Moreover, the approximants [j] and [w] occur in C2 position if [ej], [əw], [aj] and [aw] are interpreted as VC sequences rather than unitary diphthongs. "
1662,wehh1238,1662,ɹ,stan1293,569,yes,new phoneme,unknown,"only one example for such a word: 
[tɹéndʒà]
'stranger, guest' 
from English 
pg. 9 "
1663,wehh1238,1663,ɾ,adam1253,569,yes,new phoneme,unknown,"Only one example:
[dùɾù]
'ox'
from Fulfulde 
pg. 9"
1664,lele1266,1664,ɡ,,572,yes,new phoneme,unknown,"There are only two examples known of the phoneme 'g' in the language. The first is grùvi 'noise', comes from French. The second is gìri 'to swell', comes from another Nyokolo laguages."
1665,zulu1248,1665,r,,573,no,unknown,rhotic,Also in onomatopeic sounds and bird calls
1666,fuli1240,1666,r,kiny1244,574,mostly,phonologization of allophone,rhotic,"could be ɾ as it is a liquid.
contrasts with [l]"
